carrier,carrier_name,rate_version,source,area,area_label,age_band,age_min,age_max,product_code,product_name,annual_premium,source_value_raw,currency
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",60-64,60,64,premium,Morgan Price Premium,12764.65,12764.650179730508,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",60-64,60,64,elite,Morgan Price Elite,18926.74,18926.73713895069,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",65-69,65,69,standard,Morgan Price Standard,6529.81,6529.814244209127,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",65-69,65,69,standard_plus,Morgan Price Standard Plus,7672.35,7672.352715756292,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",65-69,65,69,comprehensive,Morgan Price Comprehensive,12895.49,12895.489896038858,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",65-69,65,69,premium,Morgan Price Premium,16976.14,16976.14469496416,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",65-69,65,69,elite,Morgan Price Elite,25406.82,25406.81808144787,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",70-74,70,74,standard,Morgan Price Standard,8292.35,8292.354978188592,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",70-74,70,74,standard_plus,Morgan Price Standard Plus,9665.5,9665.498917147477,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",70-74,70,74,comprehensive,Morgan Price Comprehensive,15987.31,15987.312040474868,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",70-74,70,74,premium,Morgan Price Premium,20854.18,20854.183031238194,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area2,"Worldwide excluding USA, Singapore, Hong Kong & China",70-74,70,74,elite,Morgan Price Elite,30969.9,30969.899205988568,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,Child,0,19,standard,Morgan Price Standard,1158.12,1158.122569909173,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,Child,0,19,standard_plus,Morgan Price Standard Plus,1348.94,1348.9393019175768,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,Child,0,19,comprehensive,Morgan Price Comprehensive,2025.46,2025.455048217022,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,Child,0,19,premium,Morgan Price Premium,2686.22,2686.2215666353923,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,Child,0,19,elite,Morgan Price Elite,5311.73,5311.728718540837,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,20-24,20,24,standard,Morgan Price Standard,1381.24,1381.2366315577551,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,20-24,20,24,standard_plus,Morgan Price Standard Plus,1720.63,1720.6276013303918,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,20-24,20,24,comprehensive,Morgan Price Comprehensive,2923.86,2923.862090025216,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,20-24,20,24,premium,Morgan Price Premium,3879.02,3879.02178427029,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,20-24,20,24,elite,Morgan Price Elite,5516.01,5516.01218163596,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,25-29,25,29,standard,Morgan Price Standard,1506.81,1506.8065623445566,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,25-29,25,29,standard_plus,Morgan Price Standard Plus,1915.62,1915.6180417627666,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,25-29,25,29,comprehensive,Morgan Price Comprehensive,3365.0,3365.003506180665,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,25-29,25,29,premium,Morgan Price Premium,4464.34,4464.335480086566,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,25-29,25,29,elite,Morgan Price Elite,6113.33,6113.325289171152,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,30-34,30,34,standard,Morgan Price Standard,1643.79,1643.788977103153,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,30-34,30,34,standard_plus,Morgan Price Standard Plus,2136.68,2136.6778562964255,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,30-34,30,34,comprehensive,Morgan Price Comprehensive,3884.14,3884.141098509066,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,30-34,30,34,premium,Morgan Price Premium,5154.06,5154.057100696232,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,30-34,30,34,elite,Morgan Price Elite,7058.93,7058.93110397698,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,35-39,35,39,standard,Morgan Price Standard,2095.94,2095.935288517119,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,35-39,35,39,standard_plus,Morgan Price Standard Plus,2561.55,2561.5483310178024,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,35-39,35,39,comprehensive,Morgan Price Comprehensive,4212.3,4212.29892334375,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,35-39,35,39,premium,Morgan Price Premium,5589.12,5589.117293249567,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,35-39,35,39,elite,Morgan Price Elite,7654.3,7654.304089236966,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,40-44,40,44,standard,Morgan Price Standard,2394.93,2394.9260650296037,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,40-44,40,44,standard_plus,Morgan Price Standard Plus,2927.3,2927.302138765285,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,40-44,40,44,comprehensive,Morgan Price Comprehensive,4814.83,4814.829166408905,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,40-44,40,44,premium,Morgan Price Premium,6386.46,6386.458637713255,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,40-44,40,44,elite,Morgan Price Elite,8743.9,8743.90284466978,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,45-49,45,49,standard,Morgan Price Standard,2903.61,2903.6133818972253,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,45-49,45,49,standard_plus,Morgan Price Standard Plus,3549.72,3549.7170272325147,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,45-49,45,49,comprehensive,Morgan Price Comprehensive,5840.42,5840.424677523673,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,45-49,45,49,premium,Morgan Price Premium,7747.77,7747.77382870436,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,45-49,45,49,elite,Morgan Price Elite,10608.8,10608.79755547539,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,50-54,50,54,standard,Morgan Price Standard,3657.81,3657.8080582555426,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,50-54,50,54,standard_plus,Morgan Price Standard Plus,4334.65,4334.649875525611,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,50-54,50,54,comprehensive,Morgan Price Comprehensive,6734.38,6734.377410384554,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,50-54,50,54,premium,Morgan Price Premium,8891.76,8891.760175020161,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,50-54,50,54,elite,Morgan Price Elite,12127.85,12127.851522965144,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,55-59,55,59,standard,Morgan Price Standard,5573.61,5573.607383512068,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,55-59,55,59,standard_plus,Morgan Price Standard Plus,6491.77,6491.76639872649,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,55-59,55,59,comprehensive,Morgan Price Comprehensive,9747.05,9747.054053263086,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,55-59,55,59,premium,Morgan Price Premium,12927.46,12927.461304282253,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,55-59,55,59,elite,Morgan Price Elite,17698.06,17698.062832446027,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,60-64,60,64,standard,Morgan Price Standard,6599.57,6599.5717437156245,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,60-64,60,64,standard_plus,Morgan Price Standard Plus,7685.89,7685.889148252326,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,60-64,60,64,comprehensive,Morgan Price Comprehensive,12691.08,12691.078547310763,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,60-64,60,64,premium,Morgan Price Premium,16524.1,16524.0951578245,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,60-64,60,64,elite,Morgan Price Elite,24501.05,24501.0549982015,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,65-69,65,69,standard,Morgan Price Standard,8452.98,8452.978585334215,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,65-69,65,69,standard_plus,Morgan Price Standard Plus,9932.04,9932.039499555574,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,65-69,65,69,comprehensive,Morgan Price Comprehensive,16693.49,16693.487531324598,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,65-69,65,69,premium,Morgan Price Premium,21975.97,21975.968132522095,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,65-69,65,69,elite,Morgan Price Elite,32889.66,32889.66074225968,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,70-74,70,74,standard,Morgan Price Standard,10734.62,10734.615330114631,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,70-74,70,74,standard_plus,Morgan Price Standard Plus,12512.19,12512.188234987487,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,70-74,70,74,comprehensive,Morgan Price Comprehensive,20695.9,20695.896515338434,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,70-74,70,74,premium,Morgan Price Premium,26996.15,26996.15230901399,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area3,Worldwide excluding USA,70-74,70,74,elite,Morgan Price Elite,40091.19,40091.19240398955,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,Child,0,19,standard,Morgan Price Standard,1604.2,1604.2039612695576,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,Child,0,19,standard_plus,Morgan Price Standard Plus,1868.53,1868.5333936048485,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,Child,0,19,comprehensive,Morgan Price Comprehensive,3135.71,3135.710399638784,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,Child,0,19,premium,Morgan Price Premium,3918.95,3918.9491746230374,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,Child,0,19,elite,Morgan Price Elite,8524.98,8524.978794993698,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,20-24,20,24,standard,Morgan Price Standard,1913.29,1913.2866343228138,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,20-24,20,24,standard_plus,Morgan Price Standard Plus,2383.38,2383.3831526695603,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,20-24,20,24,comprehensive,Morgan Price Comprehensive,4526.58,4526.582428378439,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,20-24,20,24,premium,Morgan Price Premium,5659.03,5659.026909351074,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,20-24,20,24,elite,Morgan Price Elite,8852.86,8852.859459503356,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,25-29,25,29,standard,Morgan Price Standard,2087.21,2087.212890052962,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,25-29,25,29,standard_plus,Morgan Price Standard Plus,2653.48,2653.4840411848727,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,25-29,25,29,comprehensive,Morgan Price Comprehensive,5209.52,5209.521772799152,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,25-29,25,29,premium,Morgan Price Premium,6512.96,6512.957870766331,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,25-29,25,29,elite,Morgan Price Elite,9811.54,9811.540720231154,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,30-34,30,34,standard,Morgan Price Standard,2276.95,2276.9535878583106,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,30-34,30,34,standard_plus,Morgan Price Standard Plus,2959.7,2959.6972896966504,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,30-34,30,34,comprehensive,Morgan Price Comprehensive,6013.24,6013.237804738515,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,30-34,30,34,premium,Morgan Price Premium,7519.12,7519.115064816796,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,30-34,30,34,elite,Morgan Price Elite,11329.16,11329.156535251848,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,35-39,35,39,standard,Morgan Price Standard,2903.27,2903.270708230392,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,35-39,35,39,standard_plus,Morgan Price Standard Plus,3548.21,3548.206481025031,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,35-39,35,39,comprehensive,Morgan Price Comprehensive,6521.27,6521.272680517211,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,35-39,35,39,premium,Morgan Price Premium,8153.83,8153.82851268241,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,35-39,35,39,elite,Morgan Price Elite,12284.71,12284.707514661673,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,40-44,40,44,standard,Morgan Price Standard,3317.4,3317.3971444697527,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,40-44,40,44,standard_plus,Morgan Price Standard Plus,4054.84,4054.839251630049,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,40-44,40,44,comprehensive,Morgan Price Comprehensive,7454.08,7454.0802097260985,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,40-44,40,44,premium,Morgan Price Premium,9317.22,9317.21712876714,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,40-44,40,44,elite,Morgan Price Elite,14033.43,14033.426130111213,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,45-49,45,49,standard,Morgan Price Standard,4022.02,4022.021853749111,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,45-49,45,49,standard_plus,Morgan Price Standard Plus,4916.99,4916.989445112594,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,45-49,45,49,comprehensive,Morgan Price Comprehensive,9041.86,9041.856027456019,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,45-49,45,49,premium,Morgan Price Premium,11303.17,11303.167183154823,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,45-49,45,49,elite,Morgan Price Elite,17026.45,17026.453108089892,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,50-54,50,54,standard,Morgan Price Standard,5066.74,5066.741277717062,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,50-54,50,54,standard_plus,Morgan Price Standard Plus,6004.28,6004.2813232151675,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,50-54,50,54,comprehensive,Morgan Price Comprehensive,10425.81,10425.813407158561,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,50-54,50,54,premium,Morgan Price Premium,12975.22,12975.22397065569,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,50-54,50,54,elite,Morgan Price Elite,19464.47,19464.470050182637,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,55-59,55,59,standard,Morgan Price Standard,7720.5,7720.496795421053,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,55-59,55,59,standard_plus,Morgan Price Standard Plus,8992.3,8992.304457959352,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,55-59,55,59,comprehensive,Morgan Price Comprehensive,15884.09,15884.08739432762,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,55-59,55,59,premium,Morgan Price Premium,19336.49,19336.49467290522,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,55-59,55,59,elite,Morgan Price Elite,28406.69,28406.689707906666,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,60-64,60,64,standard,Morgan Price Standard,9141.64,9141.635240204963,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,60-64,60,64,standard_plus,Morgan Price Standard Plus,10646.37,10646.366764670875,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,60-64,60,64,comprehensive,Morgan Price Comprehensive,20681.72,20681.72439402352,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,60-64,60,64,premium,Morgan Price Premium,24750.3,24750.301105390216,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,60-64,60,64,elite,Morgan Price Elite,39322.66,39322.66331870021,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,65-69,65,69,standard,Morgan Price Standard,11708.96,11708.958018879586,EUR
morgan_price,Morgan Price (Europe) ApS,morgan_price_europe_2026_official,Rates.xlsx supplied by Morgan Price / user upload,area4,Worldwide,65-69,65,69,standard_plus,Morgan Price Standard Plus,13757.69,13757.689598462355,EUR
